,KNAPPER,MATERIAL,DATACLASS,CORE.ID,ID,EVENT,EVENT_ID,ORIGINAL.MASS,MNF,CORTEX,CORTEX_VALUE,DORSALNUM,EXTPLAT,PLATTYPE,MAXLENGTH,MAXWIDTH,MAXTHICK,LENGTH,WIDTH,THICK,PLATWID,PLATTHICK,EXTANGLE,WEIGHT,SURFACE.AREA,CORTEX.AREA
2236,SAM LIN,FLINT,DISTFLAKE,5,21,4,5-4,1970,NA,50-99%,0.75,0,,,40.18,24.37,6.69,0,0,0,0,0,0,4.1,979.1866,734.38995
2237,SAM LIN,FLINT,COMPFLAKE,5,22,4,5-4,1970,1,NONE,0,3,SCAR,UNI,29.27,24.98,4.95,25.05,24.26,2.32,0,0,0,2.6,607.713,0
2238,SAM LIN,FLINT,MEDFLAKE,5,23,4,5-4,1970,NA,NONE,0,0,,,37.23,23.73,7.1,0,0,0,0,0,0,4.7,883.4679,0
2239,SAM LIN,FLINT,PROXFLAKE,5,24,4,5-4,1970,1,1-50%,0.25,0,SCAR,CORTICAL,25.94,23.01,5.94,0,0,0,0,0,0,3.1,596.8794,149.21985
2240,SAM LIN,FLINT,DISTFLAKE,5,25,4,5-4,1970,NA,NONE,0,0,,,29.21,21.02,6.43,0,0,0,0,0,0,3.7,613.9942,0
2241,SAM LIN,FLINT,ANGULARFRAG,5,26,4,5-4,1970,NA,1-50%,0.25,0,,,31.57,16.85,8.3,0,0,0,0,0,0,3.3,1063.909,265.97725
2242,SAM LIN,FLINT,ANGULARFRAG,5,27,4,5-4,1970,NA,NONE,0,0,,,28.33,16.42,7.88,0,0,0,0,0,0,3,930.3572,0
2243,SAM LIN,FLINT,DISTFLAKE,5,28,4,5-4,1970,NA,NONE,0,0,,,26.89,14.73,3.84,0,0,0,0,0,0,1,396.0897,0
2244,SAM LIN,FLINT,BROKEFLAKE,5,29,4,5-4,1970,NA,1-50%,0.25,0,,,28.42,13.84,4.33,0,0,0,0,0,0,1.4,393.3328,98.3332
2245,SAM LIN,FLINT,DISTFLAKE,5,30,4,5-4,1970,NA,1-50%,0.25,0,,,24.07,16.53,7.36,0,0,0,0,0,0,1.6,397.8771,99.469275
2246,SAM LIN,FLINT,BROKESPLIT,5,31,4,5-4,1970,NA,COMPLETE,1,0,,,27.67,10.56,6.14,0,0,0,0,0,0,1.3,292.1952,292.1952
2247,SAM LIN,FLINT,PROXFLAKE,5,32,4,5-4,1970,1,NONE,0,0,SCAR,N/A,26.08,15.65,5.19,0,0,0,0,0,0,1.7,408.152,0
2248,SAM LIN,FLINT,BROKEFLAKE,5,33,4,5-4,1970,NA,1-50%,0.25,0,,,23.88,14.99,2.87,0,0,0,0,0,0,0.9,357.9612,89.4903
2249,SAM LIN,FLINT,DISTFLAKE,5,34,4,5-4,1970,NA,NONE,0,0,,,24.49,15.72,4.11,0,0,0,0,0,0,0.9,384.9828,0
2250,SAM LIN,FLINT,BROKEFLAKE,5,35,4,5-4,1970,NA,NONE,0,0,,,24.3,10.04,7.97,0,0,0,0,0,0,1.2,243.972,0
2251,SAM LIN,FLINT,BROKESPLIT,5,36,4,5-4,1970,NA,1-50%,0.25,0,,,23.74,11.19,2.81,0,0,0,0,0,0,0.7,265.6506,66.41265
2252,SAM LIN,FLINT,BROKESPLIT,5,37,4,5-4,1970,NA,1-50%,0.25,0,,,26.08,12.03,4.98,0,0,0,0,0,0,1.3,313.7424,78.4356
2253,SAM LIN,FLINT,COMPFLAKE,5,38,4,5-4,1970,1,NONE,0,3,N/A,N/A,21.69,13.35,3.75,18.98,14.95,3.46,0,0,0,0.8,283.751,0
2254,SAM LIN,FLINT,COMPFLAKE,5,39,4,5-4,1970,1,1-50%,0.25,1,N/A,N/A,25.07,12.55,1.89,11.94,19.46,1.64,0,0,0,0.5,232.3524,58.0881
2255,SAM LIN,FLINT,MEDFLAKE,5,40,4,5-4,1970,NA,50-99%,0.75,0,,,21.58,15.35,2.86,0,0,0,0,0,0,0.4,331.253,248.43975
2256,SAM LIN,FLINT,BROKEFLAKE,5,41,4,5-4,1970,NA,NONE,0,0,,,26.39,10.98,4.86,0,0,0,0,0,0,1.1,289.7622,0
2257,SAM LIN,FLINT,COMPSPLIT,5,42,4,5-4,1970,0.5,NONE,0,0,SCAR,UNI,21.56,9.05,5.2,0,0,0,0,0,0,1,195.118,0
2258,SAM LIN,FLINT,BROKESPLIT,5,43,4,5-4,1970,NA,1-50%,0.25,0,,,21.03,10.25,4.62,0,0,0,0,0,0,0.7,215.5575,53.889375
2259,SAM LIN,FLINT,COMPFLAKE,5,44,4,5-4,1970,1,1-50%,0.25,6,N/A,CRUSHED,61.2,48.52,6.88,45.72,42.16,6.6,0,0,0,16.9,1927.5552,481.8888
2260,SAM LIN,FLINT,DISTFLAKE,5,46,4,5-4,1970,NA,1-50%,0.25,0,,,41.48,15.2,6.88,0,0,0,0,0,0,3.9,630.496,157.624
2261,SAM LIN,FLINT,DISTFLAKE,5,47,4,5-4,1970,NA,1-50%,0.25,0,,,57.23,32.02,13.71,0,0,0,0,0,0,20.7,1832.5046,458.12615
2262,SAM LIN,FLINT,DISTFLAKE,5,48,4,5-4,1970,NA,1-50%,0.25,0,,,37.02,21.34,3.52,0,0,0,0,0,0,2.6,790.0068,197.5017
2263,SAM LIN,FLINT,COMPFLAKE,5,49,4,5-4,1970,1,1-50%,0.25,2,N/A,N/A,34.71,22.11,4.47,31.99,18.16,3.73,0,0,0,2.4,580.9384,145.2346
2264,SAM LIN,FLINT,COMPFLAKE,5,50,4,5-4,1970,1,NONE,0,3,SCAR,UNI,26.74,14.62,5.19,22.51,14.15,3.19,0,0,0,1.5,318.5165,0
2265,SAM LIN,FLINT,DISTFLAKE,5,51,4,5-4,1970,NA,NONE,0,0,,,29.56,15.65,3.13,0,0,0,0,0,0,1.4,462.614,0
2266,SAM LIN,FLINT,DISTFLAKE,5,52,4,5-4,1970,NA,1-50%,0.25,0,,,29.62,16.29,3.13,0,0,0,0,0,0,1.4,482.5098,120.62745
2267,SAM LIN,FLINT,PROXFLAKE,5,53,4,5-4,1970,1,NONE,0,0,SCAR,UNI,32.12,12.18,2.6,0,0,0,2.98,1,0,0.9,391.2216,0
2268,SAM LIN,FLINT,PROXFLAKE,5,54,4,5-4,1970,1,NONE,0,0,N/A,CRUSHED,23.42,17.26,3.45,0,0,0,0,0,0,0.7,404.2292,0
2269,SAM LIN,FLINT,PROXFLAKE,5,54,4,5-4,1970,1,1-50%,0.25,0,SCAR,UNI,53.34,46.25,7.23,0,0,0,9.44,4.74,86,19.8,2466.975,616.74375
2270,SAM LIN,FLINT,COMPFLAKE,5,55,4,5-4,1970,1,NONE,0,2,SCAR,CRUSHED,21.77,14.16,2.45,20.5,14.17,2.43,0,0,0,0.8,290.485,0
2271,SAM LIN,FLINT,COMPFLAKE,5,56,4,5-4,1970,1,NONE,0,2,N/A,CRUSHED,22.57,13.97,2.01,13.97,20.99,1.94,0,0,0,0.6,293.2303,0
2272,SAM LIN,FLINT,COMPFLAKE,5,57,4,5-4,1970,1,NONE,0,4,N/A,CRUSHED,47.03,24.91,9.23,46.86,22.76,8.25,0,0,0,6.6,1066.5336,0
2273,SAM LIN,FLINT,COMPFLAKE,5,58,4,5-4,1970,1,1-50%,0.25,3,N/A,N/A,25.05,23.85,5.55,21.25,20.03,4.43,0,0,0,2.4,425.6375,106.409375
2274,SAM LIN,FLINT,DISTFLAKE,5,59,4,5-4,1970,NA,NONE,0,0,,,22.75,13.03,2.65,0,0,0,0,0,0,0.5,296.4325,0
2275,SAM LIN,FLINT,CORE,7,0,1,7-1,1430,NA,50-99%,0.75,0,,,156.58,105.49,63,0,0,0,0,0,0,1220,33035.2484,24776.4363
2276,SAM LIN,FLINT,COMPFLAKE,7,1,1,7-1,1430,1,50-99%,0.75,4,CORTEX,CORTICAL,96.57,73.44,22.16,91.42,63.88,17.62,22.53,9.16,0,135.7,5839.9096,4379.9322
2277,SAM LIN,FLINT,COMPFLAKE,7,2,1,7-1,1430,1,50-99%,0.75,0,CORTEX,CORTICAL,76.22,40.45,12.87,75.66,40.03,11.6,0,0,0,41.5,3028.6698,2271.50235
2278,SAM LIN,FLINT,DISTFLAKE,7,3,1,7-1,1430,NA,50-99%,0.75,0,,,44.22,28.71,9.72,0,0,0,0,0,0,10.7,1269.5562,952.16715
2279,SAM LIN,FLINT,PROXFLAKE,7,4,1,7-1,1430,1,1-50%,0.25,0,CORTEX,CORTICAL,45.36,28,11.6,0,0,0,13.34,4.51,0,12.7,1270.08,317.52
2280,SAM LIN,FLINT,PROXFLAKE,7,5,1,7-1,1430,1,50-99%,0.75,0,CORTEX,CORTICAL,26.73,24.01,7.67,0,0,0,14.77,5.09,0,4,641.7873,481.340475
2281,SAM LIN,FLINT,COMPFLAKE,7,8,1,7-1,1430,1,50-99%,0.75,1,CORTEX,UNI,42.66,25.62,9.19,33.91,23.19,6.7,0,0,0,7,786.3729,589.779675
2282,SAM LIN,FLINT,CORE,7,0,2,7-2,1430,NA,50-99%,0.75,0,,,132.25,106.51,63.09,0,0,0,0,0,0,1040,28171.895,21128.92125
2283,SAM LIN,FLINT,COMPFLAKE,7,1,2,7-2,1430,1,50-99%,0.75,4,CORTEX,CORTICAL,96.57,73.44,22.16,91.42,63.88,17.62,22.53,9.16,0,135.7,5839.9096,4379.9322
2284,SAM LIN,FLINT,COMPFLAKE,7,2,2,7-2,1430,1,50-99%,0.75,0,CORTEX,CORTICAL,76.22,40.45,12.87,75.66,40.03,11.6,0,0,0,41.5,3028.6698,2271.50235
2285,SAM LIN,FLINT,DISTFLAKE,7,3,2,7-2,1430,NA,50-99%,0.75,0,,,44.22,28.71,9.72,0,0,0,0,0,0,10.7,1269.5562,952.16715
2286,SAM LIN,FLINT,PROXFLAKE,7,4,2,7-2,1430,1,1-50%,0.25,0,CORTEX,CORTICAL,45.36,28,11.6,0,0,0,13.34,4.51,0,12.7,1270.08,317.52
2287,SAM LIN,FLINT,PROXFLAKE,7,5,2,7-2,1430,1,50-99%,0.75,0,CORTEX,CORTICAL,26.73,24.01,7.67,0,0,0,14.77,5.09,0,4,641.7873,481.340475
2288,SAM LIN,FLINT,COMPFLAKE,7,8,2,7-2,1430,1,50-99%,0.75,1,CORTEX,UNI,42.66,25.62,9.19,33.91,23.19,6.7,0,0,0,7,786.3729,589.779675
2289,SAM LIN,FLINT,COMPFLAKE,7,6,2,7-2,1430,1,1-50%,0.25,5,CORTEX,UNI,77.3,65.75,22.33,66.28,65.54,16.51,44.03,15.81,0,96.6,4343.9912,1085.9978
2290,SAM LIN,FLINT,COMPFLAKE,7,7,2,7-2,1430,1,1-50%,0.25,9,SCAR,N/A,69.64,42.42,9.31,42.53,49.46,9.84,0,0,0,22.3,2103.5338,525.88345
2291,SAM LIN,FLINT,COMPFLAKE,7,9,2,7-2,1430,1,50-99%,0.75,2,N/A,CRUSHED,42.47,28.46,10.3,40.02,25.53,8.36,0,0,0,9.8,1021.7106,766.28295
2292,SAM LIN,FLINT,COMPFLAKE,7,10,2,7-2,1430,1,50-99%,0.75,1,SCAR,UNI,37.13,30.8,4.71,36.03,29.78,4.52,0,0,0,5,1072.9734,804.73005
2293,SAM LIN,FLINT,DISTFLAKE,7,11,2,7-2,1430,NA,NONE,0,0,,,30.36,20.36,7.4,0,0,0,0,0,0,4.1,618.1296,0
2294,SAM LIN,FLINT,COMPFLAKE,7,12,2,7-2,1430,1,1-50%,0.25,2,CORTEX,CORTICAL,36.6,21.3,8.03,27.55,19.86,7.28,15.88,4.11,0,4.9,547.143,136.78575
2295,SAM LIN,FLINT,COMPFLAKE,7,13,2,7-2,1430,1,1-50%,0.25,2,N/A,CRUSHED,33.93,12.39,4.94,33.02,11.72,2.87,0,0,0,1.9,386.9944,96.7486
2296,SAM LIN,FLINT,PROXFLAKE,7,14,2,7-2,1430,1,1-50%,0.25,0,SCAR,CORTICAL,28.83,25.03,6.03,0,0,0,14.25,1.57,0,3.6,721.6149,180.403725
2297,SAM LIN,FLINT,COMPFLAKE,7,15,2,7-2,1430,1,NONE,0,1,SCAR,UNI,26.48,18.96,3.91,20.76,19.75,3.59,21.03,3.8,66,1.9,410.01,0
2298,SAM LIN,FLINT,COMPFLAKE,7,16,2,7-2,1430,1,1-50%,0.25,3,SCAR,CORTICAL,22.5,19.21,3.55,17.52,19.06,2.89,0,0,0,1.4,333.9312,83.4828
2299,SAM LIN,FLINT,COMPFLAKE,7,17,2,7-2,1430,1,1-50%,0.25,5,SCAR,CORTICAL,21.84,20.2,4.18,17.64,16.36,3.5,13.43,3.37,74,1.8,288.5904,72.1476
2300,SAM LIN,FLINT,COMPFLAKE,7,18,2,7-2,1430,1,NONE,0,5,N/A,CRUSHED,26.46,10.78,4.26,23.42,10.63,4.17,0,0,0,1.2,248.9546,0
2301,SAM LIN,FLINT,DISTFLAKE,7,19,2,7-2,1430,NA,1-50%,0.25,0,,,21.17,17.54,2.61,0,0,0,0,0,0,0.8,371.3218,92.83045
2302,SAM LIN,FLINT,PROXFLAKE,7,20,2,7-2,1430,1,1-50%,0.25,0,SCAR,CORTICAL,24.89,11.25,2.8,0,0,0,9.84,3.27,0,0.7,280.0125,70.003125
2303,SAM LIN,FLINT,MEDFLAKE,7,21,2,7-2,1430,NA,1-50%,0.25,0,,,21.83,16.97,4.32,0,0,0,0,0,0,1.1,370.4551,92.613775
2304,SAM LIN,FLINT,COMPFLAKE,7,22,2,7-2,1430,1,1-50%,0.25,2,N/A,N/A,23.13,9.21,3.58,23.07,8.11,1.86,0,0,0,0.4,187.0977,46.774425
2305,SAM LIN,FLINT,COMPFLAKE,7,23,2,7-2,1430,1,50-99%,0.75,1,N/A,N/A,23.18,13.87,3.03,23.37,12.67,2.58,0,0,0,0.7,296.0979,222.073425
2306,SAM LIN,FLINT,BROKEFLAKE,7,24,2,7-2,1430,NA,NONE,0,0,,,20.34,6.16,2.98,0,0,0,0,0,0,0.3,125.2944,0
2307,SAM LIN,FLINT,CORE,7,0,3,7-3,1430,NA,1-50%,0.25,0,,,118.44,98.46,64.24,0,0,0,0,0,0,790,23323.2048,5830.8012
2308,SAM LIN,FLINT,COMPFLAKE,7,1,3,7-3,1430,1,50-99%,0.75,4,CORTEX,CORTICAL,96.57,73.44,22.16,91.42,63.88,17.62,22.53,9.16,0,135.7,5839.9096,4379.9322
2309,SAM LIN,FLINT,COMPFLAKE,7,2,3,7-3,1430,1,50-99%,0.75,0,CORTEX,CORTICAL,76.22,40.45,12.87,75.66,40.03,11.6,0,0,0,41.5,3028.6698,2271.50235
2310,SAM LIN,FLINT,DISTFLAKE,7,3,3,7-3,1430,NA,50-99%,0.75,0,,,44.22,28.71,9.72,0,0,0,0,0,0,10.7,1269.5562,952.16715
2311,SAM LIN,FLINT,PROXFLAKE,7,4,3,7-3,1430,1,1-50%,0.25,0,CORTEX,CORTICAL,45.36,28,11.6,0,0,0,13.34,4.51,0,12.7,1270.08,317.52
2312,SAM LIN,FLINT,PROXFLAKE,7,5,3,7-3,1430,1,50-99%,0.75,0,CORTEX,CORTICAL,26.73,24.01,7.67,0,0,0,14.77,5.09,0,4,641.7873,481.340475
2313,SAM LIN,FLINT,COMPFLAKE,7,8,3,7-3,1430,1,50-99%,0.75,1,CORTEX,UNI,42.66,25.62,9.19,33.91,23.19,6.7,0,0,0,7,786.3729,589.779675
2314,SAM LIN,FLINT,COMPFLAKE,7,6,3,7-3,1430,1,1-50%,0.25,5,CORTEX,UNI,77.3,65.75,22.33,66.28,65.54,16.51,44.03,15.81,0,96.6,4343.9912,1085.9978
2315,SAM LIN,FLINT,COMPFLAKE,7,7,3,7-3,1430,1,1-50%,0.25,9,SCAR,N/A,69.64,42.42,9.31,42.53,49.46,9.84,0,0,0,22.3,2103.5338,525.88345
2316,SAM LIN,FLINT,COMPFLAKE,7,9,3,7-3,1430,1,50-99%,0.75,2,N/A,CRUSHED,42.47,28.46,10.3,40.02,25.53,8.36,0,0,0,9.8,1021.7106,766.28295
2317,SAM LIN,FLINT,COMPFLAKE,7,10,3,7-3,1430,1,50-99%,0.75,1,SCAR,UNI,37.13,30.8,4.71,36.03,29.78,4.52,0,0,0,5,1072.9734,804.73005
2318,SAM LIN,FLINT,DISTFLAKE,7,11,3,7-3,1430,NA,NONE,0,0,,,30.36,20.36,7.4,0,0,0,0,0,0,4.1,618.1296,0
2319,SAM LIN,FLINT,COMPFLAKE,7,12,3,7-3,1430,1,1-50%,0.25,2,CORTEX,CORTICAL,36.6,21.3,8.03,27.55,19.86,7.28,15.88,4.11,0,4.9,547.143,136.78575
2320,SAM LIN,FLINT,COMPFLAKE,7,13,3,7-3,1430,1,1-50%,0.25,2,N/A,CRUSHED,33.93,12.39,4.94,33.02,11.72,2.87,0,0,0,1.9,386.9944,96.7486
2321,SAM LIN,FLINT,PROXFLAKE,7,14,3,7-3,1430,1,1-50%,0.25,0,SCAR,CORTICAL,28.83,25.03,6.03,0,0,0,14.25,1.57,0,3.6,721.6149,180.403725
2322,SAM LIN,FLINT,COMPFLAKE,7,15,3,7-3,1430,1,NONE,0,1,SCAR,UNI,26.48,18.96,3.91,20.76,19.75,3.59,21.03,3.8,66,1.9,410.01,0
2323,SAM LIN,FLINT,COMPFLAKE,7,16,3,7-3,1430,1,1-50%,0.25,3,SCAR,CORTICAL,22.5,19.21,3.55,17.52,19.06,2.89,0,0,0,1.4,333.9312,83.4828
2324,SAM LIN,FLINT,COMPFLAKE,7,17,3,7-3,1430,1,1-50%,0.25,5,SCAR,CORTICAL,21.84,20.2,4.18,17.64,16.36,3.5,13.43,3.37,74,1.8,288.5904,72.1476
2325,SAM LIN,FLINT,COMPFLAKE,7,18,3,7-3,1430,1,NONE,0,5,N/A,CRUSHED,26.46,10.78,4.26,23.42,10.63,4.17,0,0,0,1.2,248.9546,0
2326,SAM LIN,FLINT,DISTFLAKE,7,19,3,7-3,1430,NA,1-50%,0.25,0,,,21.17,17.54,2.61,0,0,0,0,0,0,0.8,371.3218,92.83045
2327,SAM LIN,FLINT,PROXFLAKE,7,20,3,7-3,1430,1,1-50%,0.25,0,SCAR,CORTICAL,24.89,11.25,2.8,0,0,0,9.84,3.27,0,0.7,280.0125,70.003125
2328,SAM LIN,FLINT,MEDFLAKE,7,21,3,7-3,1430,NA,1-50%,0.25,0,,,21.83,16.97,4.32,0,0,0,0,0,0,1.1,370.4551,92.613775
2329,SAM LIN,FLINT,COMPFLAKE,7,22,3,7-3,1430,1,1-50%,0.25,2,N/A,N/A,23.13,9.21,3.58,23.07,8.11,1.86,0,0,0,0.4,187.0977,46.774425
2330,SAM LIN,FLINT,COMPFLAKE,7,23,3,7-3,1430,1,50-99%,0.75,1,N/A,N/A,23.18,13.87,3.03,23.37,12.67,2.58,0,0,0,0.7,296.0979,222.073425
2331,SAM LIN,FLINT,BROKEFLAKE,7,24,3,7-3,1430,NA,NONE,0,0,,,20.34,6.16,2.98,0,0,0,0,0,0,0.3,125.2944,0
2332,SAM LIN,FLINT,COMPFLAKE,7,25,3,7-3,1430,1,1-50%,0.25,2,SCAR,UNI,84.69,69.19,19.21,62.51,76.76,14.46,31.91,8.68,0,92.9,4798.2676,1199.5669
2333,SAM LIN,FLINT,COMPFLAKE,7,26,3,7-3,1430,1,1-50%,0.25,3,SCAR,UNI,80.63,41.45,9.85,58.69,50.06,12.75,20.86,6.83,0,39.3,2938.0214,734.50535
2334,SAM LIN,FLINT,DISTFLAKE,7,27,3,7-3,1430,NA,1-50%,0.25,0,,,83.26,36.27,8.1,0,0,0,0,0,0,25.5,3019.8402,754.96005
2335,SAM LIN,FLINT,COMPFLAKE,7,28,3,7-3,1430,1,50-99%,0.75,1,N/A,CRUSHED,74.69,32.05,8.5,73.2,31.96,8.01,0,0,0,18.3,2339.472,1754.604
2336,SAM LIN,FLINT,COMPFLAKE,7,29,3,7-3,1430,1,50-99%,0.75,0,N/A,CRUSHED,54.32,41.18,9.42,52.88,40.96,7.61,0,0,0,17.5,2165.9648,1624.4736
2337,SAM LIN,FLINT,PROXFLAKE,7,30,3,7-3,1430,1,50-99%,0.75,0,CORTEX,UNI,38.3,28.94,5.62,0,0,0,17.11,3.49,0,5.5,1108.402,831.3015
2338,SAM LIN,FLINT,DISSPLIT,7,31,3,7-3,1430,NA,COMPLETE,1,0,,,26.9,17.64,3.07,0,0,0,0,0,0,0.8,474.516,474.516
2339,SAM LIN,FLINT,COMPFLAKE,7,32,3,7-3,1430,1,50-99%,0.75,1,N/A,N/A,37,20.92,8.59,33.91,21.13,7.37,0,0,0,5,716.5183,537.388725
2340,SAM LIN,FLINT,DISTFLAKE,7,33,3,7-3,1430,NA,1-50%,0.25,0,,,36.22,15.11,4.26,0,0,0,0,0,0,1.9,547.2842,136.82105
2341,SAM LIN,FLINT,COMPFLAKE,7,34,3,7-3,1430,1,NONE,0,3,SCAR,N/A,35.99,25.06,4.46,25.56,26.89,2.95,0,0,0,2.6,687.3084,0
2342,SAM LIN,FLINT,PROXFLAKE,7,35,3,7-3,1430,1,NONE,0,0,SCAR,UNI,23.28,14.76,4.9,0,0,0,10.1,3.09,0,1.5,343.6128,0
2343,SAM LIN,FLINT,BROKESPLIT,7,36,3,7-3,1430,NA,NONE,0,0,,,34.37,8.09,5.9,0,0,0,0,0,0,0.9,278.0533,0
2344,SAM LIN,FLINT,PROXFLAKE,7,37,3,7-3,1430,1,1-50%,0.25,0,CORTEX,UNI,32.56,21.26,7.08,0,0,0,0,0,0,2.9,692.2256,173.0564
2345,SAM LIN,FLINT,COMPFLAKE,7,38,3,7-3,1430,1,NONE,0,1,SCAR,N/A,27.19,19.67,2.92,20.62,24.88,3.03,0,0,0,1.3,513.0256,0
2346,SAM LIN,FLINT,PROXFLAKE,7,39,3,7-3,1430,1,NONE,0,0,SCAR,CRUSHED,34.13,17.21,6.3,0,0,0,0,0,0,3.1,587.3773,0
2347,SAM LIN,FLINT,COMPFLAKE,7,40,3,7-3,1430,1,NONE,0,2,N/A,CRUSHED,24.33,17.28,2.37,18.57,14.47,1.78,0,0,0,0.6,268.7079,0
2348,SAM LIN,FLINT,BROKEFLAKE,7,41,3,7-3,1430,NA,NONE,0,0,,,22.01,19.87,2.13,0,0,0,0,0,0,0.8,437.3387,0
2349,SAM LIN,FLINT,PROXFLAKE,7,42,3,7-3,1430,1,1-50%,0.25,0,N/A,N/A,25.3,10.81,5.23,0,0,0,0,0,0,0.9,273.493,68.37325
2350,SAM LIN,FLINT,DISTFLAKE,7,43,3,7-3,1430,NA,1-50%,0.25,0,,,24.27,13.43,2.74,0,0,0,0,0,0,0.5,325.9461,81.486525
2351,SAM LIN,FLINT,PROXFLAKE,7,44,3,7-3,1430,1,NONE,0,0,SCAR,CRUSHED,22.01,13.68,4.14,0,0,0,0,0,0,0.9,301.0968,0
2352,SAM LIN,FLINT,DISTFLAKE,7,45,3,7-3,1430,NA,NONE,0,0,,,20.63,14.19,2.73,0,0,0,0,0,0,0.4,292.7397,0
2353,SAM LIN,FLINT,DISTFLAKE,7,46,3,7-3,1430,NA,NONE,0,0,,,25.64,7.33,3.15,0,0,0,0,0,0,0.5,187.9412,0
2354,SAM LIN,FLINT,BROKESPLIT,7,47,3,7-3,1430,NA,NONE,0,0,,,21.83,5.05,1.8,0,0,0,0,0,0,0.2,110.2415,0
2355,SAM LIN,FLINT,CORE,7,0,4,7-4,1430,NA,1-50%,0.25,0,,,107.24,70.12,58.43,0,0,0,0,0,0,323.2,15039.3376,3759.8344
2356,SAM LIN,FLINT,COMPFLAKE,7,1,4,7-4,1430,1,50-99%,0.75,4,CORTEX,CORTICAL,96.57,73.44,22.16,91.42,63.88,17.62,22.53,9.16,0,135.7,5839.9096,4379.9322
2357,SAM LIN,FLINT,COMPFLAKE,7,2,4,7-4,1430,1,50-99%,0.75,0,CORTEX,CORTICAL,76.22,40.45,12.87,75.66,40.03,11.6,0,0,0,41.5,3028.6698,2271.50235
2358,SAM LIN,FLINT,DISTFLAKE,7,3,4,7-4,1430,NA,50-99%,0.75,0,,,44.22,28.71,9.72,0,0,0,0,0,0,10.7,1269.5562,952.16715
2359,SAM LIN,FLINT,PROXFLAKE,7,4,4,7-4,1430,1,1-50%,0.25,0,CORTEX,CORTICAL,45.36,28,11.6,0,0,0,13.34,4.51,0,12.7,1270.08,317.52
2360,SAM LIN,FLINT,PROXFLAKE,7,5,4,7-4,1430,1,50-99%,0.75,0,CORTEX,CORTICAL,26.73,24.01,7.67,0,0,0,14.77,5.09,0,4,641.7873,481.340475
2361,SAM LIN,FLINT,COMPFLAKE,7,8,4,7-4,1430,1,50-99%,0.75,1,CORTEX,UNI,42.66,25.62,9.19,33.91,23.19,6.7,0,0,0,7,786.3729,589.779675
2362,SAM LIN,FLINT,COMPFLAKE,7,6,4,7-4,1430,1,1-50%,0.25,5,CORTEX,UNI,77.3,65.75,22.33,66.28,65.54,16.51,44.03,15.81,0,96.6,4343.9912,1085.9978
2363,SAM LIN,FLINT,COMPFLAKE,7,7,4,7-4,1430,1,1-50%,0.25,9,SCAR,N/A,69.64,42.42,9.31,42.53,49.46,9.84,0,0,0,22.3,2103.5338,525.88345
2364,SAM LIN,FLINT,COMPFLAKE,7,9,4,7-4,1430,1,50-99%,0.75,2,N/A,CRUSHED,42.47,28.46,10.3,40.02,25.53,8.36,0,0,0,9.8,1021.7106,766.28295
2365,SAM LIN,FLINT,COMPFLAKE,7,10,4,7-4,1430,1,50-99%,0.75,1,SCAR,UNI,37.13,30.8,4.71,36.03,29.78,4.52,0,0,0,5,1072.9734,804.73005
2366,SAM LIN,FLINT,DISTFLAKE,7,11,4,7-4,1430,NA,NONE,0,0,,,30.36,20.36,7.4,0,0,0,0,0,0,4.1,618.1296,0
2367,SAM LIN,FLINT,COMPFLAKE,7,12,4,7-4,1430,1,1-50%,0.25,2,CORTEX,CORTICAL,36.6,21.3,8.03,27.55,19.86,7.28,15.88,4.11,0,4.9,547.143,136.78575
2368,SAM LIN,FLINT,COMPFLAKE,7,13,4,7-4,1430,1,1-50%,0.25,2,N/A,CRUSHED,33.93,12.39,4.94,33.02,11.72,2.87,0,0,0,1.9,386.9944,96.7486
2369,SAM LIN,FLINT,PROXFLAKE,7,14,4,7-4,1430,1,1-50%,0.25,0,SCAR,CORTICAL,28.83,25.03,6.03,0,0,0,14.25,1.57,0,3.6,721.6149,180.403725
2370,SAM LIN,FLINT,COMPFLAKE,7,15,4,7-4,1430,1,NONE,0,1,SCAR,UNI,26.48,18.96,3.91,20.76,19.75,3.59,21.03,3.8,66,1.9,410.01,0
2371,SAM LIN,FLINT,COMPFLAKE,7,16,4,7-4,1430,1,1-50%,0.25,3,SCAR,CORTICAL,22.5,19.21,3.55,17.52,19.06,2.89,0,0,0,1.4,333.9312,83.4828
2372,SAM LIN,FLINT,COMPFLAKE,7,17,4,7-4,1430,1,1-50%,0.25,5,SCAR,CORTICAL,21.84,20.2,4.18,17.64,16.36,3.5,13.43,3.37,74,1.8,288.5904,72.1476
2373,SAM LIN,FLINT,COMPFLAKE,7,18,4,7-4,1430,1,NONE,0,5,N/A,CRUSHED,26.46,10.78,4.26,23.42,10.63,4.17,0,0,0,1.2,248.9546,0
2374,SAM LIN,FLINT,DISTFLAKE,7,19,4,7-4,1430,NA,1-50%,0.25,0,,,21.17,17.54,2.61,0,0,0,0,0,0,0.8,371.3218,92.83045
2375,SAM LIN,FLINT,PROXFLAKE,7,20,4,7-4,1430,1,1-50%,0.25,0,SCAR,CORTICAL,24.89,11.25,2.8,0,0,0,9.84,3.27,0,0.7,280.0125,70.003125
2376,SAM LIN,FLINT,MEDFLAKE,7,21,4,7-4,1430,NA,1-50%,0.25,0,,,21.83,16.97,4.32,0,0,0,0,0,0,1.1,370.4551,92.613775
